pct,month,bnf_name,bnf_code,items,cost
06A,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
06A,2011-11-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
06A,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06A,2015-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.39
06A,2017-04-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,896.88074
06A,2017-07-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,896.35914
06A,2017-12-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,897.39275
06A,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17247
06A,2018-02-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,897.97278
06A,2018-04-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,898.46929
06A,2018-06-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,898.88568
06A,2018-08-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,899.79499
06A,2019-03-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,900.08268
06D,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
06D,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
06D,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.18
06F,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
06F,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
06F,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.36
06F,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
06H,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,3,45.3
06H,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
06H,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,105.54
06H,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06H,2012-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.7
06H,2012-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1649.73
06H,2012-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,3299.36
06H,2012-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1650.83
06H,2013-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.03
06H,2013-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.03
06H,2013-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
06H,2013-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3309.34
06H,2013-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.67
06H,2013-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.64
06H,2013-06-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,893.39
06H,2013-09-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.69
06H,2014-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.63
06H,2014-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.94
06H,2014-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.43
06H,2014-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.57
06H,2014-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.14
06H,2014-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.73
06H,2014-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.25
06H,2014-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.33
06H,2014-09-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.84
06H,2014-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.18
06H,2014-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.57
06H,2014-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.97
06H,2015-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.12
06H,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,60.42
06H,2015-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.09
06H,2015-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.52
06H,2015-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.77
06H,2015-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.19
06H,2016-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.48
06H,2016-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
06H,2016-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.54
06H,2016-10-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1657.76
06H,2016-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.23
06H,2016-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.43
06H,2016-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1658.12
06H,2017-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.88384
06H,2017-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1657.11385
06H,2017-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.83559
06H,2017-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1658.87235
06H,2017-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.17382
06H,2017-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1659.67176
06H,2017-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,1796.52412
06H,2017-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.14439
06H,2017-07-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,1792.70588
06H,2017-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.39275
06H,2018-02-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,897.97278
06H,2018-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1659.12581
06H,2018-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.211
06H,2018-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,898.88568
06H,2018-07-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,2,1798.54388
06H,2018-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.04369
06H,2018-11-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,898.80813
06H,2018-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.23443
06H,2019-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.20191
06H,2019-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,3,2698.9781700000003
06H,2019-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.08268
06H,2019-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.11114
06H,2019-05-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.69559
06H,2019-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.47996
06K,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
06K,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
06K,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06K,2012-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
06K,2012-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.67
06K,2012-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1650.43
06K,2013-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,826.52
06K,2013-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.64
06K,2013-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.66
06K,2013-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.17
06K,2013-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.17
06K,2013-11-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
06K,2014-01-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,894.63
06K,2014-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.94
06K,2014-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.85
06K,2014-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,2,1789.46
06K,2014-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.14
06K,2014-07-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,895.91
06K,2014-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.33
06K,2014-09-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,895.84
06K,2014-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.69
06K,2014-11-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,893.54
06K,2014-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,894.97
06K,2014-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
06K,2015-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.09
06K,2015-05-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.02
06K,2015-07-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.95
06K,2015-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.39
06K,2015-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.19
06K,2015-10-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,2,1791.48
06K,2015-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.81
06K,2015-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.13
06K,2016-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.8
06K,2016-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.12
06K,2016-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.89
06K,2016-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.67
06K,2016-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.67
06K,2016-10-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.23
06K,2016-11-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.77
06K,2016-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.9
06K,2017-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.83559
06K,2017-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.88074
06K,2017-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.10812
06K,2017-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.14439
06K,2017-07-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.35914
06K,2017-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.27255
06K,2017-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.42851
06K,2017-09-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.43277
06K,2017-11-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.92464
06K,2017-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.34157
06K,2017-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.16635
06K,2018-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.75518
06K,2018-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.72378
06K,2018-02-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,897.97278
06K,2018-05-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.13165
06K,2018-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1660.81253
06K,2018-09-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,898.88238
06K,2018-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1660.80644
06K,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
06K,2019-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.11114
06K,2019-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,900.34635
06K,2019-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1663.53314
06K,2019-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1663.83944
06L,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
06L,2013-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.64
06L,2013-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3306.1
06L,2013-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.79
06L,2013-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,3,4953.51
06L,2013-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3305.06
06L,2014-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3305.89
06L,2014-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.69
06L,2016-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.15
06L,2018-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.18452
06L,2018-08-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,899.79499
06L,2019-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.20462
06L,2019-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.19985
06M,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06N,2010-09-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.14
06N,2010-11-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.15
06N,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
06N,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
06N,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06N,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06N,2011-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.2
06N,2013-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,826.52
06N,2013-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,826.83
06N,2013-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.15
06N,2013-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.67
06N,2013-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.14
06N,2013-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.18
06N,2013-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.46
06N,2013-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.05
06N,2013-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.05
06N,2014-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
06N,2014-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.94
06N,2014-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.58
06N,2014-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.32
06N,2014-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.32
06N,2014-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.25
06N,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
06N,2016-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
06N,2016-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
06N,2017-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,224.33026
06N,2018-01-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,4,898.19238
06P,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
06P,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06P,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
06P,2013-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,412.67
06P,2015-03-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,896.84
06P,2015-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
06P,2017-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15775
06Q,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06Q,2012-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
06Q,2013-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
06Q,2014-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.26
06Q,2014-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,60.480000000000004
06Q,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
06Q,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06Q,2015-04-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,75.66
06Q,2016-02-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,896.58
06Q,2016-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,45.45
06T,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
06T,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06T,2011-05-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
06T,2012-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
06T,2012-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,1648.95
06T,2012-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1649.73
06T,2013-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.03
06T,2013-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.46
06T,2014-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3305.16
06T,2014-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.14
06T,2014-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.14
06T,2014-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.25
06T,2014-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.24
06T,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.22
06T,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.28
06T,2015-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3314.06
06T,2015-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
06T,2019-01-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,899.20191
06T,2019-03-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,900.08268
06T,2019-06-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,900.34635
06T,2019-10-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,891.152
06V,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
06V,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
06V,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
06W,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
06W,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
06W,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
06W,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
06W,2016-06-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.89
06W,2016-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1658.57
06Y,2017-06-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,897.28221
07G,2012-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
07G,2013-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
07G,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
07G,2015-03-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,896.84
07G,2015-04-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,895.92
07H,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
07H,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07H,2012-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
07H,2013-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,1652.54
07H,2014-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3309.38
07H,2014-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.85
07H,2014-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.32
07H,2014-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.32
07H,2014-10-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.69
07H,2014-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.59
